event_id,session_id,event_type,event_time,order_id,revenue
66651,20095,add_to_cart,2024-02-20T13:10,,0.0
66652,20096,page_view,2024-10-14T04:15,,0.0
66653,20097,page_view,2024-12-07T13:21,,0.0
66654,20097,page_view,2024-12-07T13:24,,0.0
66655,20097,page_view,2024-12-07T13:25,,0.0
66656,20097,page_view,2024-12-07T13:36,,0.0
66657,20097,page_view,2024-12-07T13:29,,0.0
66658,20098,page_view,2024-03-22T21:31,,0.0
66659,20098,page_view,2024-03-22T21:36,,0.0
66660,20098,page_view,2024-03-22T21:41,,0.0
66661,20098,page_view,2024-03-22T21:40,,0.0
66662,20098,page_view,2024-03-22T21:43,,0.0
66663,20099,page_view,2024-11-22T20:28,,0.0
66664,20099,page_view,2024-11-22T20:29,,0.0
66665,20100,page_view,2025-11-05T21:58,,0.0
66666,20101,page_view,2024-07-20T18:49,,0.0
66667,20102,page_view,2024-10-09T08:39,,0.0
66668,20102,page_view,2024-10-09T08:44,,0.0
66669,20102,page_view,2024-10-09T08:47,,0.0
66670,20102,page_view,2024-10-09T08:42,,0.0
66671,20102,page_view,2024-10-09T08:43,,0.0
66672,20102,purchase,2024-10-09T09:04,20378,18343.25
66673,20103,page_view,2025-08-16T22:52,,0.0
66674,20103,page_view,2025-08-16T22:55,,0.0
66675,20103,page_view,2025-08-16T22:58,,0.0
66676,20103,page_view,2025-08-16T23:01,,0.0
66677,20103,page_view,2025-08-16T23:12,,0.0
66678,20104,page_view,2024-04-03T11:14,,0.0
66679,20104,page_view,2024-04-03T11:15,,0.0
66680,20104,page_view,2024-04-03T11:20,,0.0
66681,20104,page_view,2024-04-03T11:23,,0.0
66682,20104,page_view,2024-04-03T11:22,,0.0
66683,20104,add_to_cart,2024-04-03T11:15,,0.0
66684,20104,purchase,2024-04-03T11:20,12476,2434.8
66685,20105,page_view,2025-12-13T00:32,,0.0
66686,20105,page_view,2025-12-13T00:36,,0.0
66687,20105,page_view,2025-12-13T00:36,,0.0
66688,20106,page_view,2025-06-24T09:14,,0.0
66689,20106,page_view,2025-06-24T09:15,,0.0
66690,20107,page_view,2024-08-18T00:53,,0.0
66691,20107,page_view,2024-08-18T00:54,,0.0
66692,20107,page_view,2024-08-18T00:59,,0.0
66693,20108,page_view,2024-04-26T13:53,,0.0
66694,20108,page_view,2024-04-26T13:58,,0.0
66695,20108,page_view,2024-04-26T13:59,,0.0
66696,20108,page_view,2024-04-26T14:08,,0.0
66697,20108,add_to_cart,2024-04-26T13:56,,0.0
66698,20109,page_view,2025-08-18T11:32,,0.0
66699,20109,page_view,2025-08-18T11:33,,0.0
66700,20109,page_view,2025-08-18T11:38,,0.0
66701,20110,page_view,2025-10-15T09:03,,0.0
66702,20111,page_view,2025-03-23T13:16,,0.0
66703,20111,page_view,2025-03-23T13:19,,0.0
66704,20111,page_view,2025-03-23T13:26,,0.0
66705,20111,page_view,2025-03-23T13:19,,0.0
66706,20112,page_view,2024-05-12T18:12,,0.0
66707,20112,page_view,2024-05-12T18:17,,0.0
66708,20113,page_view,2025-01-14T23:34,,0.0
66709,20113,page_view,2025-01-14T23:35,,0.0
66710,20114,page_view,2024-03-26T18:55,,0.0
66711,20114,page_view,2024-03-26T18:59,,0.0
66712,20114,page_view,2024-03-26T18:59,,0.0
66713,20115,page_view,2025-01-12T08:55,,0.0
66714,20115,page_view,2025-01-12T09:00,,0.0
66715,20115,page_view,2025-01-12T09:05,,0.0
66716,20115,page_view,2025-01-12T09:07,,0.0
66717,20115,purchase,2025-01-12T09:05,15315,3354.1
66718,20116,page_view,2024-12-06T03:33,,0.0
66719,20116,page_view,2024-12-06T03:35,,0.0
66720,20117,page_view,2024-07-10T23:09,,0.0
66721,20117,page_view,2024-07-10T23:13,,0.0
66722,20117,page_view,2024-07-10T23:17,,0.0
66723,20117,purchase,2024-07-10T23:15,19212,6432.6
66724,20118,page_view,2024-03-12T12:41,,0.0
66725,20118,add_to_cart,2024-03-12T12:43,,0.0
66726,20119,page_view,2025-02-09T01:49,,0.0
66727,20119,page_view,2025-02-09T01:52,,0.0
66728,20119,page_view,2025-02-09T01:57,,0.0
66729,20119,page_view,2025-02-09T01:58,,0.0
66730,20120,page_view,2025-05-14T15:34,,0.0
66731,20120,add_to_cart,2025-05-14T15:45,,0.0
66732,20121,page_view,2025-09-02T19:35,,0.0
66733,20121,page_view,2025-09-02T19:40,,0.0
66734,20122,page_view,2024-03-14T07:50,,0.0
66735,20122,page_view,2024-03-14T07:54,,0.0
66736,20123,page_view,2025-11-12T12:50,,0.0
66737,20123,page_view,2025-11-12T12:53,,0.0
66738,20123,page_view,2025-11-12T12:54,,0.0
66739,20123,page_view,2025-11-12T13:05,,0.0
66740,20124,page_view,2024-09-16T14:25,,0.0
66741,20124,page_view,2024-09-16T14:28,,0.0
66742,20124,page_view,2024-09-16T14:27,,0.0
66743,20124,add_to_cart,2024-09-16T14:27,,0.0
66744,20124,purchase,2024-09-16T14:41,10718,7645.1
66745,20125,page_view,2025-04-14T03:17,,0.0
66746,20125,page_view,2025-04-14T03:21,,0.0
66747,20125,page_view,2025-04-14T03:25,,0.0
66748,20126,page_view,2025-02-20T07:25,,0.0
66749,20126,page_view,2025-02-20T07:29,,0.0
66750,20126,page_view,2025-02-20T07:33,,0.0
66751,20126,page_view,2025-02-20T07:31,,0.0
66752,20126,page_view,2025-02-20T07:41,,0.0
66753,20127,page_view,2025-10-19T06:48,,0.0
66754,20128,page_view,2024-12-18T05:51,,0.0
66755,20129,page_view,2025-05-17T12:15,,0.0
66756,20129,page_view,2025-05-17T12:19,,0.0
66757,20129,add_to_cart,2025-05-17T12:16,,0.0
66758,20130,page_view,2024-05-11T11:53,,0.0
66759,20131,page_view,2025-08-17T07:14,,0.0
66760,20132,page_view,2024-06-19T01:16,,0.0
66761,20132,page_view,2024-06-19T01:20,,0.0
66762,20132,page_view,2024-06-19T01:18,,0.0
66763,20132,page_view,2024-06-19T01:22,,0.0
66764,20132,page_view,2024-06-19T01:32,,0.0
66765,20133,page_view,2025-01-10T02:34,,0.0
66766,20133,page_view,2025-01-10T02:36,,0.0
66767,20133,page_view,2025-01-10T02:42,,0.0
66768,20133,page_view,2025-01-10T02:43,,0.0
66769,20134,page_view,2024-01-10T18:09,,0.0
66770,20134,page_view,2024-01-10T18:13,,0.0
66771,20134,page_view,2024-01-10T18:19,,0.0
66772,20134,add_to_cart,2024-01-10T18:18,,0.0
66773,20135,page_view,2025-12-15T10:04,,0.0
66774,20135,page_view,2025-12-15T10:06,,0.0
66775,20135,page_view,2025-12-15T10:10,,0.0
66776,20135,page_view,2025-12-15T10:19,,0.0
66777,20135,page_view,2025-12-15T10:24,,0.0
66778,20135,add_to_cart,2025-12-15T10:15,,0.0
66779,20135,purchase,2025-12-15T10:17,18358,529.0
66780,20136,page_view,2025-06-11T01:15,,0.0
66781,20137,page_view,2025-09-27T21:54,,0.0
66782,20137,page_view,2025-09-27T21:59,,0.0
66783,20137,page_view,2025-09-27T22:00,,0.0
66784,20137,page_view,2025-09-27T22:00,,0.0
66785,20138,page_view,2024-02-08T13:43,,0.0
66786,20138,page_view,2024-02-08T13:45,,0.0
66787,20138,page_view,2024-02-08T13:45,,0.0
66788,20139,page_view,2024-01-16T18:38,,0.0
66789,20139,page_view,2024-01-16T18:41,,0.0
66790,20139,page_view,2024-01-16T18:42,,0.0
66791,20139,page_view,2024-01-16T18:44,,0.0
66792,20140,page_view,2024-08-30T05:32,,0.0
66793,20140,page_view,2024-08-30T05:33,,0.0
66794,20140,page_view,2024-08-30T05:38,,0.0
66795,20141,page_view,2024-11-12T14:52,,0.0
66796,20141,page_view,2024-11-12T14:55,,0.0
66797,20141,page_view,2024-11-12T15:00,,0.0
66798,20141,page_view,2024-11-12T14:55,,0.0
66799,20141,page_view,2024-11-12T15:12,,0.0
66800,20142,page_view,2025-10-24T00:57,,0.0
66801,20142,page_view,2025-10-24T00:59,,0.0
66802,20142,page_view,2025-10-24T01:07,,0.0
66803,20143,page_view,2024-01-26T03:54,,0.0
66804,20144,page_view,2025-10-20T04:29,,0.0
66805,20144,page_view,2025-10-20T04:33,,0.0
66806,20144,page_view,2025-10-20T04:31,,0.0
66807,20144,page_view,2025-10-20T04:38,,0.0
66808,20144,add_to_cart,2025-10-20T04:33,,0.0
66809,20145,page_view,2024-07-15T13:18,,0.0
66810,20145,page_view,2024-07-15T13:23,,0.0
66811,20145,page_view,2024-07-15T13:22,,0.0
66812,20145,page_view,2024-07-15T13:24,,0.0
66813,20145,page_view,2024-07-15T13:34,,0.0
66814,20145,add_to_cart,2024-07-15T13:31,,0.0
66815,20145,purchase,2024-07-15T13:21,8463,4704.0
66816,20146,page_view,2024-11-21T11:44,,0.0
66817,20146,page_view,2024-11-21T11:48,,0.0
66818,20146,page_view,2024-11-21T11:48,,0.0
66819,20146,page_view,2024-11-21T11:59,,0.0
66820,20146,page_view,2024-11-21T12:04,,0.0
66821,20147,page_view,2024-07-28T19:40,,0.0
66822,20147,page_view,2024-07-28T19:41,,0.0
66823,20148,page_view,2025-06-27T09:35,,0.0
66824,20148,page_view,2025-06-27T09:36,,0.0
66825,20148,page_view,2025-06-27T09:37,,0.0
66826,20148,page_view,2025-06-27T09:47,,0.0
66827,20149,page_view,2024-10-29T23:47,,0.0
66828,20149,page_view,2024-10-29T23:51,,0.0
66829,20149,page_view,2024-10-29T23:55,,0.0
66830,20150,page_view,2025-11-04T05:58,,0.0
66831,20150,page_view,2025-11-04T06:01,,0.0
66832,20150,page_view,2025-11-04T06:00,,0.0
66833,20150,page_view,2025-11-04T06:04,,0.0
66834,20150,page_view,2025-11-04T06:14,,0.0
66835,20151,page_view,2024-04-01T20:12,,0.0
66836,20151,page_view,2024-04-01T20:14,,0.0
66837,20151,page_view,2024-04-01T20:18,,0.0
66838,20151,page_view,2024-04-01T20:27,,0.0
66839,20151,page_view,2024-04-01T20:24,,0.0
66840,20152,page_view,2025-07-02T01:35,,0.0
66841,20152,page_view,2025-07-02T01:38,,0.0
66842,20152,page_view,2025-07-02T01:39,,0.0
66843,20152,add_to_cart,2025-07-02T01:48,,0.0
66844,20153,page_view,2025-07-27T23:52,,0.0
66845,20153,page_view,2025-07-27T23:55,,0.0
66846,20153,page_view,2025-07-28T00:02,,0.0
66847,20153,page_view,2025-07-28T00:07,,0.0
66848,20154,page_view,2025-04-30T14:21,,0.0
66849,20155,page_view,2024-03-04T00:37,,0.0
66850,20155,page_view,2024-03-04T00:41,,0.0
66851,20155,page_view,2024-03-04T00:39,,0.0
66852,20155,page_view,2024-03-04T00:43,,0.0
66853,20155,page_view,2024-03-04T00:53,,0.0
66854,20156,page_view,2025-08-31T01:12,,0.0
66855,20157,page_view,2024-11-17T05:18,,0.0
66856,20157,page_view,2024-11-17T05:22,,0.0
66857,20158,page_view,2025-08-13T02:46,,0.0
66858,20158,page_view,2025-08-13T02:49,,0.0
66859,20158,page_view,2025-08-13T02:54,,0.0
66860,20158,page_view,2025-08-13T02:52,,0.0
66861,20159,page_view,2024-04-15T05:58,,0.0
66862,20159,page_view,2024-04-15T05:59,,0.0
66863,20159,page_view,2024-04-15T06:04,,0.0
66864,20159,page_view,2024-04-15T06:01,,0.0
66865,20160,page_view,2024-07-28T23:20,,0.0
66866,20160,page_view,2024-07-28T23:23,,0.0
66867,20161,page_view,2025-01-30T09:01,,0.0
66868,20161,page_view,2025-01-30T09:02,,0.0
66869,20161,page_view,2025-01-30T09:07,,0.0
66870,20161,page_view,2025-01-30T09:07,,0.0
66871,20161,page_view,2025-01-30T09:05,,0.0
66872,20162,page_view,2024-09-04T12:12,,0.0
66873,20162,page_view,2024-09-04T12:16,,0.0
66874,20162,page_view,2024-09-04T12:16,,0.0
66875,20162,page_view,2024-09-04T12:21,,0.0
66876,20163,page_view,2025-02-06T13:23,,0.0
66877,20163,page_view,2025-02-06T13:28,,0.0
66878,20163,page_view,2025-02-06T13:27,,0.0
66879,20163,page_view,2025-02-06T13:26,,0.0
66880,20164,page_view,2025-01-18T15:43,,0.0
66881,20164,page_view,2025-01-18T15:48,,0.0
66882,20164,page_view,2025-01-18T15:51,,0.0
66883,20164,page_view,2025-01-18T15:46,,0.0
66884,20165,page_view,2025-06-20T14:35,,0.0
66885,20165,page_view,2025-06-20T14:39,,0.0
66886,20166,page_view,2025-11-17T08:33,,0.0
66887,20166,page_view,2025-11-17T08:35,,0.0
66888,20166,page_view,2025-11-17T08:43,,0.0
66889,20166,page_view,2025-11-17T08:48,,0.0
66890,20166,add_to_cart,2025-11-17T08:35,,0.0
66891,20167,page_view,2025-05-13T12:43,,0.0
66892,20167,page_view,2025-05-13T12:44,,0.0
66893,20167,page_view,2025-05-13T12:51,,0.0
66894,20167,page_view,2025-05-13T12:52,,0.0
66895,20167,page_view,2025-05-13T12:47,,0.0
66896,20168,page_view,2025-09-07T15:33,,0.0
66897,20168,page_view,2025-09-07T15:34,,0.0
66898,20169,page_view,2024-08-29T13:14,,0.0
66899,20169,page_view,2024-08-29T13:15,,0.0
66900,20169,page_view,2024-08-29T13:24,,0.0
66901,20169,page_view,2024-08-29T13:26,,0.0
66902,20169,page_view,2024-08-29T13:30,,0.0
66903,20169,purchase,2024-08-29T13:36,14457,6417.0
66904,20170,page_view,2025-08-02T07:08,,0.0
66905,20170,page_view,2025-08-02T07:10,,0.0
66906,20170,page_view,2025-08-02T07:16,,0.0
66907,20170,page_view,2025-08-02T07:11,,0.0
66908,20170,page_view,2025-08-02T07:16,,0.0
66909,20170,add_to_cart,2025-08-02T07:13,,0.0
66910,20171,page_view,2025-05-15T14:56,,0.0
66911,20171,page_view,2025-05-15T14:58,,0.0
66912,20171,page_view,2025-05-15T15:06,,0.0
66913,20171,page_view,2025-05-15T15:02,,0.0
66914,20171,page_view,2025-05-15T15:16,,0.0
66915,20172,page_view,2024-11-18T05:35,,0.0
66916,20172,page_view,2024-11-18T05:36,,0.0
66917,20173,page_view,2025-06-06T22:20,,0.0
66918,20173,page_view,2025-06-06T22:24,,0.0
66919,20173,page_view,2025-06-06T22:28,,0.0
66920,20174,page_view,2025-09-16T11:03,,0.0
66921,20174,page_view,2025-09-16T11:05,,0.0
66922,20174,page_view,2025-09-16T11:13,,0.0
66923,20174,page_view,2025-09-16T11:06,,0.0
66924,20175,page_view,2025-01-11T00:07,,0.0
66925,20176,page_view,2024-02-09T06:41,,0.0
66926,20177,page_view,2025-12-29T01:17,,0.0
66927,20177,page_view,2025-12-29T01:21,,0.0
66928,20177,page_view,2025-12-29T01:19,,0.0
66929,20178,page_view,2025-07-28T16:49,,0.0
66930,20178,page_view,2025-07-28T16:52,,0.0
66931,20178,page_view,2025-07-28T16:55,,0.0
66932,20178,page_view,2025-07-28T16:52,,0.0
66933,20179,page_view,2025-07-29T03:35,,0.0
66934,20179,page_view,2025-07-29T03:39,,0.0
66935,20179,page_view,2025-07-29T03:43,,0.0
66936,20180,page_view,2025-12-01T20:31,,0.0
66937,20180,page_view,2025-12-01T20:33,,0.0
66938,20180,page_view,2025-12-01T20:33,,0.0
66939,20180,page_view,2025-12-01T20:43,,0.0
66940,20180,add_to_cart,2025-12-01T20:43,,0.0
66941,20181,page_view,2024-09-07T21:40,,0.0
66942,20181,page_view,2024-09-07T21:44,,0.0
66943,20181,page_view,2024-09-07T21:50,,0.0
66944,20182,page_view,2024-01-03T10:14,,0.0
66945,20182,page_view,2024-01-03T10:16,,0.0
66946,20182,page_view,2024-01-03T10:22,,0.0
66947,20182,page_view,2024-01-03T10:26,,0.0
66948,20182,page_view,2024-01-03T10:18,,0.0
66949,20183,page_view,2024-07-20T09:06,,0.0
66950,20183,page_view,2024-07-20T09:07,,0.0
66951,20183,page_view,2024-07-20T09:12,,0.0
66952,20184,page_view,2025-02-23T10:12,,0.0
66953,20184,page_view,2025-02-23T10:16,,0.0
66954,20184,page_view,2025-02-23T10:14,,0.0
66955,20184,purchase,2025-02-23T10:15,9751,2057.6
66956,20185,page_view,2025-07-24T16:31,,0.0
66957,20185,page_view,2025-07-24T16:34,,0.0
66958,20185,page_view,2025-07-24T16:37,,0.0
66959,20186,page_view,2024-02-20T15:00,,0.0
66960,20186,page_view,2024-02-20T15:01,,0.0
66961,20187,page_view,2025-10-15T04:24,,0.0
66962,20187,page_view,2025-10-15T04:25,,0.0
66963,20187,page_view,2025-10-15T04:28,,0.0
66964,20187,page_view,2025-10-15T04:36,,0.0
66965,20187,page_view,2025-10-15T04:40,,0.0
66966,20188,page_view,2025-11-28T17:49,,0.0
66967,20188,page_view,2025-11-28T17:54,,0.0
66968,20188,page_view,2025-11-28T17:53,,0.0
66969,20188,page_view,2025-11-28T18:01,,0.0
66970,20189,page_view,2025-04-24T10:21,,0.0
66971,20189,page_view,2025-04-24T10:26,,0.0
66972,20189,page_view,2025-04-24T10:23,,0.0
66973,20189,page_view,2025-04-24T10:27,,0.0
66974,20189,page_view,2025-04-24T10:37,,0.0
66975,20190,page_view,2024-09-16T09:22,,0.0
66976,20190,page_view,2024-09-16T09:25,,0.0
66977,20190,page_view,2024-09-16T09:30,,0.0
66978,20191,page_view,2025-08-17T16:45,,0.0
66979,20191,page_view,2025-08-17T16:46,,0.0
66980,20191,add_to_cart,2025-08-17T16:47,,0.0
66981,20191,purchase,2025-08-17T16:53,20802,2488.9
66982,20192,page_view,2025-02-22T00:53,,0.0
66983,20192,page_view,2025-02-22T00:57,,0.0
66984,20192,page_view,2025-02-22T01:01,,0.0
66985,20193,page_view,2025-12-30T22:58,,0.0
66986,20193,page_view,2025-12-30T22:59,,0.0
66987,20194,page_view,2024-01-10T17:03,,0.0
66988,20194,page_view,2024-01-10T17:06,,0.0
66989,20194,page_view,2024-01-10T17:05,,0.0
66990,20194,page_view,2024-01-10T17:06,,0.0
66991,20195,page_view,2025-10-08T05:54,,0.0
66992,20195,page_view,2025-10-08T05:57,,0.0
66993,20195,add_to_cart,2025-10-08T05:56,,0.0
66994,20196,page_view,2025-06-27T04:57,,0.0
66995,20197,page_view,2024-08-02T21:30,,0.0
66996,20197,purchase,2024-08-02T21:49,1245,7072.0
66997,20198,page_view,2025-10-30T17:43,,0.0
66998,20198,page_view,2025-10-30T17:46,,0.0
66999,20199,page_view,2025-09-20T06:46,,0.0
67000,20199,page_view,2025-09-20T06:48,,0.0
67001,20199,page_view,2025-09-20T06:54,,0.0
67002,20199,page_view,2025-09-20T07:01,,0.0
67003,20200,page_view,2025-07-20T02:16,,0.0
67004,20200,page_view,2025-07-20T02:21,,0.0
67005,20200,page_view,2025-07-20T02:22,,0.0
67006,20201,page_view,2024-10-20T06:02,,0.0
67007,20201,page_view,2024-10-20T06:04,,0.0
67008,20201,page_view,2024-10-20T06:08,,0.0
67009,20201,page_view,2024-10-20T06:11,,0.0
67010,20201,page_view,2024-10-20T06:06,,0.0
67011,20202,page_view,2024-09-15T19:26,,0.0
67012,20202,purchase,2024-09-15T19:29,17749,6923.3
67013,20203,page_view,2024-11-02T01:04,,0.0
67014,20203,page_view,2024-11-02T01:08,,0.0
67015,20203,page_view,2024-11-02T01:14,,0.0
67016,20203,page_view,2024-11-02T01:16,,0.0
67017,20204,page_view,2024-04-11T07:12,,0.0
67018,20205,page_view,2025-12-03T12:28,,0.0
67019,20205,page_view,2025-12-03T12:29,,0.0
67020,20206,page_view,2024-02-13T00:45,,0.0
67021,20206,page_view,2024-02-13T00:48,,0.0
67022,20207,page_view,2024-06-11T21:31,,0.0
67023,20207,page_view,2024-06-11T21:32,,0.0
67024,20207,page_view,2024-06-11T21:39,,0.0
67025,20207,page_view,2024-06-11T21:37,,0.0
67026,20208,page_view,2024-03-20T15:56,,0.0
67027,20208,page_view,2024-03-20T15:59,,0.0
67028,20208,page_view,2024-03-20T16:00,,0.0
67029,20209,page_view,2024-07-25T08:11,,0.0
67030,20209,page_view,2024-07-25T08:16,,0.0
67031,20209,page_view,2024-07-25T08:21,,0.0
67032,20210,page_view,2024-09-19T13:59,,0.0
67033,20210,purchase,2024-09-19T14:23,408,8656.85
67034,20211,page_view,2024-06-22T06:41,,0.0
67035,20211,page_view,2024-06-22T06:46,,0.0
67036,20212,page_view,2025-01-12T20:45,,0.0
67037,20212,page_view,2025-01-12T20:49,,0.0
67038,20212,add_to_cart,2025-01-12T20:57,,0.0
67039,20213,page_view,2025-04-29T12:58,,0.0
67040,20213,page_view,2025-04-29T13:02,,0.0
67041,20213,page_view,2025-04-29T13:02,,0.0
67042,20213,page_view,2025-04-29T13:04,,0.0
67043,20213,page_view,2025-04-29T13:06,,0.0
67044,20214,page_view,2024-04-14T03:57,,0.0
67045,20214,page_view,2024-04-14T04:02,,0.0
67046,20214,page_view,2024-04-14T04:07,,0.0
67047,20215,page_view,2024-10-01T18:34,,0.0
67048,20215,page_view,2024-10-01T18:37,,0.0
67049,20215,page_view,2024-10-01T18:36,,0.0
67050,20215,page_view,2024-10-01T18:40,,0.0
67051,20215,page_view,2024-10-01T18:38,,0.0
67052,20216,page_view,2024-06-21T08:57,,0.0
67053,20216,add_to_cart,2024-06-21T09:01,,0.0
67054,20217,page_view,2024-12-17T22:28,,0.0
67055,20217,page_view,2024-12-17T22:30,,0.0
67056,20217,page_view,2024-12-17T22:36,,0.0
67057,20218,page_view,2025-05-31T00:53,,0.0
67058,20218,page_view,2025-05-31T00:56,,0.0
67059,20219,page_view,2024-01-29T21:11,,0.0
67060,20219,page_view,2024-01-29T21:12,,0.0
67061,20219,purchase,2024-01-29T21:22,14888,7600.4
67062,20220,page_view,2024-05-28T06:59,,0.0
67063,20220,page_view,2024-05-28T07:03,,0.0
67064,20221,page_view,2025-01-24T16:42,,0.0
67065,20221,page_view,2025-01-24T16:43,,0.0
67066,20221,page_view,2025-01-24T16:48,,0.0
67067,20222,page_view,2025-02-18T17:53,,0.0
67068,20222,page_view,2025-02-18T17:57,,0.0
67069,20222,page_view,2025-02-18T17:57,,0.0
67070,20222,page_view,2025-02-18T18:02,,0.0
67071,20222,add_to_cart,2025-02-18T18:00,,0.0
67072,20223,page_view,2024-02-11T02:03,,0.0
67073,20223,purchase,2024-02-11T02:18,7229,2675.8
67074,20224,page_view,2025-12-17T01:35,,0.0
67075,20224,page_view,2025-12-17T01:37,,0.0
67076,20224,add_to_cart,2025-12-17T01:38,,0.0
67077,20225,page_view,2025-08-16T22:31,,0.0
67078,20225,page_view,2025-08-16T22:36,,0.0
67079,20225,add_to_cart,2025-08-16T22:33,,0.0
67080,20225,purchase,2025-08-16T22:38,20424,2823.4
67081,20226,page_view,2024-01-26T21:22,,0.0
67082,20226,page_view,2024-01-26T21:25,,0.0
67083,20226,page_view,2024-01-26T21:28,,0.0
67084,20226,page_view,2024-01-26T21:34,,0.0
67085,20227,page_view,2025-10-22T18:50,,0.0
67086,20227,page_view,2025-10-22T18:52,,0.0
67087,20227,page_view,2025-10-22T18:54,,0.0
67088,20227,add_to_cart,2025-10-22T19:02,,0.0
67089,20228,page_view,2024-03-12T01:50,,0.0
67090,20229,page_view,2025-03-04T16:09,,0.0
67091,20229,page_view,2025-03-04T16:13,,0.0
67092,20229,page_view,2025-03-04T16:15,,0.0
67093,20230,page_view,2024-03-03T20:46,,0.0
67094,20230,page_view,2024-03-03T20:51,,0.0
67095,20230,page_view,2024-03-03T20:54,,0.0
67096,20230,page_view,2024-03-03T21:01,,0.0
67097,20230,add_to_cart,2024-03-03T20:54,,0.0
67098,20231,page_view,2024-12-24T09:52,,0.0
67099,20231,page_view,2024-12-24T09:53,,0.0
67100,20231,page_view,2024-12-24T10:00,,0.0
67101,20232,page_view,2024-02-12T11:23,,0.0
67102,20232,purchase,2024-02-12T11:34,16051,3738.7
67103,20233,page_view,2025-06-13T23:36,,0.0
67104,20233,page_view,2025-06-13T23:41,,0.0
67105,20233,page_view,2025-06-13T23:38,,0.0
67106,20234,page_view,2024-12-25T00:24,,0.0
67107,20234,page_view,2024-12-25T00:29,,0.0
67108,20234,page_view,2024-12-25T00:32,,0.0
67109,20234,page_view,2024-12-25T00:33,,0.0
67110,20234,add_to_cart,2024-12-25T00:34,,0.0
67111,20235,page_view,2025-10-15T07:47,,0.0
67112,20235,purchase,2025-10-15T07:59,12483,1761.3
67113,20236,page_view,2024-12-13T20:08,,0.0
67114,20236,page_view,2024-12-13T20:10,,0.0
67115,20236,page_view,2024-12-13T20:10,,0.0
67116,20237,page_view,2024-01-18T06:59,,0.0
67117,20237,page_view,2024-01-18T07:03,,0.0
67118,20237,page_view,2024-01-18T07:03,,0.0
67119,20237,page_view,2024-01-18T07:05,,0.0
67120,20238,page_view,2025-03-11T07:26,,0.0
67121,20238,page_view,2025-03-11T07:30,,0.0
67122,20238,page_view,2025-03-11T07:30,,0.0
67123,20238,page_view,2025-03-11T07:35,,0.0
67124,20238,add_to_cart,2025-03-11T07:32,,0.0
67125,20239,page_view,2024-08-14T06:42,,0.0
67126,20240,page_view,2024-01-30T00:30,,0.0
67127,20240,add_to_cart,2024-01-30T00:37,,0.0
67128,20241,page_view,2024-12-08T20:29,,0.0
67129,20242,page_view,2024-09-06T05:55,,0.0
67130,20242,page_view,2024-09-06T05:56,,0.0
67131,20242,page_view,2024-09-06T05:57,,0.0
67132,20242,page_view,2024-09-06T06:10,,0.0
67133,20243,page_view,2024-01-08T11:57,,0.0
67134,20243,page_view,2024-01-08T11:58,,0.0
67135,20243,page_view,2024-01-08T12:05,,0.0
67136,20243,page_view,2024-01-08T12:09,,0.0
67137,20243,page_view,2024-01-08T12:01,,0.0
67138,20244,page_view,2025-10-08T18:28,,0.0
67139,20244,page_view,2025-10-08T18:30,,0.0
67140,20244,page_view,2025-10-08T18:34,,0.0
67141,20244,page_view,2025-10-08T18:43,,0.0
67142,20245,page_view,2024-08-01T18:25,,0.0
67143,20245,page_view,2024-08-01T18:28,,0.0
67144,20245,page_view,2024-08-01T18:33,,0.0
67145,20246,page_view,2024-06-18T19:22,,0.0
67146,20246,page_view,2024-06-18T19:27,,0.0
67147,20246,page_view,2024-06-18T19:24,,0.0
67148,20246,purchase,2024-06-18T19:30,10116,14538.3
67149,20247,page_view,2025-05-07T03:25,,0.0
67150,20247,page_view,2025-05-07T03:30,,0.0
67151,20247,page_view,2025-05-07T03:33,,0.0
67152,20247,page_view,2025-05-07T03:28,,0.0
67153,20247,add_to_cart,2025-05-07T03:40,,0.0
67154,20248,page_view,2024-10-24T02:56,,0.0
67155,20248,add_to_cart,2024-10-24T03:09,,0.0
67156,20249,page_view,2024-04-03T04:43,,0.0
67157,20249,page_view,2024-04-03T04:47,,0.0
67158,20250,page_view,2025-01-03T13:43,,0.0
67159,20250,page_view,2025-01-03T13:48,,0.0
67160,20250,page_view,2025-01-03T13:45,,0.0
67161,20250,purchase,2025-01-03T14:04,13944,6361.7
67162,20251,page_view,2025-10-23T21:04,,0.0
67163,20251,page_view,2025-10-23T21:08,,0.0
67164,20251,page_view,2025-10-23T21:14,,0.0
67165,20252,page_view,2024-04-04T21:19,,0.0
67166,20252,page_view,2024-04-04T21:22,,0.0
67167,20252,page_view,2024-04-04T21:21,,0.0
67168,20252,page_view,2024-04-04T21:22,,0.0
67169,20253,page_view,2024-04-10T08:35,,0.0
67170,20253,page_view,2024-04-10T08:38,,0.0
67171,20253,page_view,2024-04-10T08:37,,0.0
67172,20253,page_view,2024-04-10T08:47,,0.0
67173,20254,page_view,2025-03-09T16:15,,0.0
67174,20255,page_view,2024-05-25T08:17,,0.0
67175,20255,page_view,2024-05-25T08:18,,0.0
67176,20255,page_view,2024-05-25T08:19,,0.0
67177,20255,page_view,2024-05-25T08:23,,0.0
67178,20255,page_view,2024-05-25T08:21,,0.0
67179,20256,page_view,2025-09-20T15:14,,0.0
67180,20257,page_view,2024-01-19T10:04,,0.0
67181,20257,page_view,2024-01-19T10:09,,0.0
